PA109-PA165950341,transporter,R07AX02,NA,C0162361,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0162361,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0236038,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0236038,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0236038,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0236038,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0000865,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001575,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001587,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001588,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001623,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001627,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001650,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001783,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0238339,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0376358,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0376358,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0000865,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001575,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001587,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001588,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001623,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001627,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001636,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001650,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001783,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C0684249,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C1834304,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C1834304,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2673760,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2673760,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2673760,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2673760,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2675235,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2675235,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2675235,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2675235,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2675237,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2675237,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2675237,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C2675237,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C3150877,http://bio2rdf.org/sequence_ontology:so:0001587,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C3150877,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C3150877,http://bio2rdf.org/sequence_ontology:so:0001627,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C3150877,http://bio2rdf.org/sequence_ontology:so:0001636,N.A 
PA109-PA165950341,transporter,R07AX02,NA,C3150877,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0000865,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001575,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001587,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001588,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001623,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001627,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001650,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001783,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn032726,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn120370,http://bio2rdf.org/sequence_ontology:so:0001587,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn120370,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn120370,http://bio2rdf.org/sequence_ontology:so:0001627,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn120370,http://bio2rdf.org/sequence_ontology:so:0001636,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn120370,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0000865,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001575,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001587,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001588,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001623,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001627,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001650,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001783,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn169374,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0000865,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001575,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001583,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001587,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001588,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001589,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001623,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001627,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001650,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001783,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,http://bio2rdf.org/sequence_ontology:so:0001819,N.A 
PA109-PA165950341,transporter,R07AX02,NA,Cn221809,variation to disease^^http://www.w3.org/2001/XMLSchema#string,N.A 
PA117-PA450626,Metabolism,N07BA01,NA,C0000737,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0002622,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0003467,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0003537,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0003862,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0004604,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0005758,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0006266,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0006277,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0009676,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0009806,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0010200,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0011991,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0012833,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0013146,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0013390,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0013395,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0013404,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0013456,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0013604,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0014591,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0015230,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0015672,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0015967,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0016204,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0016382,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0018681,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0019521,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0019825,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0020517,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0020538,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0021400,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0022107,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0025345,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0027424,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0027497,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0028643,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0030193,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0030252,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0030554,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0031350,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0033774,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0034150,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0035455,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0037199,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0037383,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0038362,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0038587,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0038990,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0040435,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0040822,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0041582,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0042798,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0043094,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0043352,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0085631,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0085632,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0085633,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0085649,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0149931,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0152227,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0221423,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0231528,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0232292,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0232461,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0234215,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0235198,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0235266,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0235567,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0235710,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0236000,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0240557,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0264267,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0337664,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0439857,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0520966,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0700184,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0700590,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0702166,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0851578,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C0917801,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C1167842,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C1260880,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C1328247,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C1510472,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C2242996,N.A,side-effect 
PA117-PA450626,Metabolism,N07BA01,NA,C2830004,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0000737,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0002622,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0003467,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0003537,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0003862,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0004604,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0005758,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0006266,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0006277,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0009676,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0009806,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0010200,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0011991,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0012833,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0013146,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0013390,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0013395,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0013404,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0013456,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0013604,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0014591,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0015230,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0015672,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0015967,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0016204,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0016382,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0018681,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0019521,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0019825,N.A,side-effect 
PA117-PA450626,Neuronal System,N07BA01,NA,C0020517,N.A,side-effect 
